Origin_ID;Origin_NAME;Origin_N_Displ;Origin_N_Receiv;Origin_LAT;Origin_LNG;Destin_ID;Destin_NAME;Destin_N_Displ;Destin_N_Receiv;Destin_LAT;Destin_LNG;Count
13670;SAN PABLO;21677;9063;7.477475;-73.924558;8758;SOLEDAD;2405;62128;10.90618;-74.793567;247
52693;SAN PABLO;2012;489;1.669158;-77.012728;52001;SAN JUAN DE PASTO;5147;65728;1.212839;-77.278125;211
13670;SAN PABLO;21677;9063;7.477475;-73.924558;68406;LEBRIJA;4044;5446;7.113207;-73.219931;167
52693;SAN PABLO;2012;489;1.669158;-77.012728;41359;SAN JOSÉ DE ISNOS;4365;2312;1.930356;-76.214542;165
13670;SAN PABLO;21677;9063;7.477475;-73.924558;5893;CASABE;12132;1665;7.002807;-73.910354;148
13670;SAN PABLO;21677;9063;7.477475;-73.924558;13160;CANTAGALLO;12029;989;7.375411;-73.9169;139
13670;SAN PABLO;21677;9063;7.477475;-73.924558;25754;SOACHA;2702;55044;4.576529;-74.215511;126
13670;SAN PABLO;21677;9063;7.477475;-73.924558;13744;SIMITÍ;13544;1529;7.95522;-73.946366;124
13670;SAN PABLO;21677;9063;7.477475;-73.924558;81001;ARAUCA;8937;19390;7.077995;-70.761888;120
13670;SAN PABLO;21677;9063;7.477475;-73.924558;23001;MONTERÍA;14282;89511;8.746423;-75.876635;115
13670;SAN PABLO;21677;9063;7.477475;-73.924558;68655;SABANA DE TORRES;7995;2490;7.39278;-73.4979;113
13670;SAN PABLO;21677;9063;7.477475;-73.924558;47245;EL BANCO;7469;10183;8.998318;-73.979392;105
13670;SAN PABLO;21677;9063;7.477475;-73.924558;44001;RIOHACHA;12215;39130;11.529125;-72.912271;104
13670;SAN PABLO;21677;9063;7.477475;-73.924558;70235;GALERAS;3942;3054;9.159803;-75.049336;103
15681;SAN PABLO DE BORBUR;676;130;5.659018;-74.066592;11001;BOGOTÁ, D.C.;7290;536598;4.650528;-74.105972;291
70717;SAN PEDRO;2887;4511;9.396084;-75.063756;70001;SINCELEJO;7662;144112;9.300455;-75.395996;556
76670;SAN PEDRO;1617;1735;3.994626;-76.229213;76834;TULUÁ;10449;15352;4.085358;-76.197176;549
70717;SAN PEDRO;2887;4511;9.396084;-75.063756;70215;COROZAL;2215;29237;9.320684;-75.292023;432
76670;SAN PEDRO;1617;1735;3.994626;-76.229213;76111;GUADALAJARA DE BUGA;3715;5065;3.901401;-76.298934;290
70717;SAN PEDRO;2887;4511;9.396084;-75.063756;8001;BARRANQUILLA;5939;117739;10.979459;-74.816835;254
70717;SAN PEDRO;2887;4511;9.396084;-75.063756;13001;CARTAGENA DE INDIAS;12945;121634;10.398816;-75.501229;246
70717;SAN PEDRO;2887;4511;9.396084;-75.063756;8758;SOLEDAD;2405;62128;10.90618;-74.793567;161
70717;SAN PEDRO;2887;4511;9.396084;-75.063756;13430;MAGANGUÉ;12537;41642;9.241367;-74.755668;125
70717;SAN PEDRO;2887;4511;9.396084;-75.063756;70418;LOS PALMITOS;8269;4958;9.380177;-75.268133;118
70717;SAN PEDRO;2887;4511;9.396084;-75.063756;11001;BOGOTÁ, D.C.;7290;536598;4.650528;-74.105972;112
5664;SAN PEDRO DE LOS MILAGROS;6644;2741;6.461318;-75.560631;23001;MONTERÍA;14282;89511;8.746423;-75.876635;2323
5664;SAN PEDRO DE LOS MILAGROS;6644;2741;6.461318;-75.560631;23855;VALENCIA;19769;8925;8.257266;-76.149909;542
5664;SAN PEDRO DE LOS MILAGROS;6644;2741;6.461318;-75.560631;5837;TURBO;72127;53607;8.094097;-76.726432;323
5664;SAN PEDRO DE LOS MILAGROS;6644;2741;6.461318;-75.560631;5001;MEDELLÍN;41118;373898;6.248941;-75.577056;305
5664;SAN PEDRO DE LOS MILAGROS;6644;2741;6.461318;-75.560631;5045;APARTADÓ;50771;59418;7.882717;-76.626186;298
5664;SAN PEDRO DE LOS MILAGROS;6644;2741;6.461318;-75.560631;5172;CHIGORODÓ;23021;37304;7.666156;-76.681565;219
5664;SAN PEDRO DE LOS MILAGROS;6644;2741;6.461318;-75.560631;23162;CERETÉ;1369;7471;8.886662;-75.791882;203
5664;SAN PEDRO DE LOS MILAGROS;6644;2741;6.461318;-75.560631;5147;CAREPA;13567;24293;7.755117;-76.654051;150
5664;SAN PEDRO DE LOS MILAGROS;6644;2741;6.461318;-75.560631;23807;TIERRALTA;70061;7034;8.172247;-76.062317;149
5664;SAN PEDRO DE LOS MILAGROS;6644;2741;6.461318;-75.560631;8001;BARRANQUILLA;5939;117739;10.979459;-74.816835;125
5664;SAN PEDRO DE LOS MILAGROS;6644;2741;6.461318;-75.560631;5051;ARBOLETES;21332;9052;8.850602;-76.426683;112
5664;SAN PEDRO DE LOS MILAGROS;6644;2741;6.461318;-75.560631;5665;SAN PEDRO DE URABÁ;19259;11712;8.278064;-76.382562;109
5665;SAN PEDRO DE URABÁ;19259;11712;8.278064;-76.382562;23001;MONTERÍA;14282;89511;8.746423;-75.876635;6892
5665;SAN PEDRO DE URABÁ;19259;11712;8.278064;-76.382562;23855;VALENCIA;19769;8925;8.257266;-76.149909;1225
5665;SAN PEDRO DE URABÁ;19259;11712;8.278064;-76.382562;5045;APARTADÓ;50771;59418;7.882717;-76.626186;973
5665;SAN PEDRO DE URABÁ;19259;11712;8.278064;-76.382562;5001;MEDELLÍN;41118;373898;6.248941;-75.577056;805
5665;SAN PEDRO DE URABÁ;19259;11712;8.278064;-76.382562;70001;SINCELEJO;7662;144112;9.300455;-75.395996;657
5665;SAN PEDRO DE URABÁ;19259;11712;8.278064;-76.382562;5837;TURBO;72127;53607;8.094097;-76.726432;646
5665;SAN PEDRO DE URABÁ;19259;11712;8.278064;-76.382562;5172;CHIGORODÓ;23021;37304;7.666156;-76.681565;601
5665;SAN PEDRO DE URABÁ;19259;11712;8.278064;-76.382562;23686;SAN PELAYO;1366;4364;8.956667;-75.835268;591
5665;SAN PEDRO DE URABÁ;19259;11712;8.278064;-76.382562;23162;CERETÉ;1369;7471;8.886662;-75.791882;445
5665;SAN PEDRO DE URABÁ;19259;11712;8.278064;-76.382562;11001;BOGOTÁ, D.C.;7290;536598;4.650528;-74.105972;380
5665;SAN PEDRO DE URABÁ;19259;11712;8.278064;-76.382562;5147;CAREPA;13567;24293;7.755117;-76.654051;378
5665;SAN PEDRO DE URABÁ;19259;11712;8.278064;-76.382562;23555;PLANETA RICA;6754;10144;8.409121;-75.584097;343
5665;SAN PEDRO DE URABÁ;19259;11712;8.278064;-76.382562;23417;SANTA CRUZ DE LORICA;4073;4022;9.240368;-75.81689;327
5665;SAN PEDRO DE URABÁ;19259;11712;8.278064;-76.382562;13001;CARTAGENA DE INDIAS;12945;121634;10.398816;-75.501229;302
5665;SAN PEDRO DE URABÁ;19259;11712;8.278064;-76.382562;8001;BARRANQUILLA;5939;117739;10.979459;-74.816835;281
5665;SAN PEDRO DE URABÁ;19259;11712;8.278064;-76.382562;23807;TIERRALTA;70061;7034;8.172247;-76.062317;242
5665;SAN PEDRO DE URABÁ;19259;11712;8.278064;-76.382562;5051;ARBOLETES;21332;9052;8.850602;-76.426683;188
5665;SAN PEDRO DE URABÁ;19259;11712;8.278064;-76.382562;5659;SAN JUAN DE URABÁ;10301;9844;8.759491;-76.52889;184
5665;SAN PEDRO DE URABÁ;19259;11712;8.278064;-76.382562;23466;MONTELÍBANO;21646;14794;7.977922;-75.418484;180
5665;SAN PEDRO DE URABÁ;19259;11712;8.278064;-76.382562;23189;CIÉNAGA DE ORO;1158;1797;8.878177;-75.622109;149
5665;SAN PEDRO DE URABÁ;19259;11712;8.278064;-76.382562;5664;SAN PEDRO DE LOS MILAGROS;6644;2741;6.461318;-75.560631;142
5665;SAN PEDRO DE URABÁ;19259;11712;8.278064;-76.382562;23090;CANALETE URBANO;6097;1977;8.787601;-76.240753;132
5665;SAN PEDRO DE URABÁ;19259;11712;8.278064;-76.382562;23660;SAHAGÚN;1883;4796;8.943648;-75.44522;130
5665;SAN PEDRO DE URABÁ;19259;11712;8.278064;-76.382562;5197;COCORNÁ;22037;2880;6.057889;-75.185613;127
5665;SAN PEDRO DE URABÁ;19259;11712;8.278064;-76.382562;5490;NECOCLÍ;35693;13008;8.426025;-76.787621;125
5665;SAN PEDRO DE URABÁ;19259;11712;8.278064;-76.382562;23678;SAN CARLOS;880;1724;8.799219;-75.699029;115
23686;SAN PELAYO;1366;4364;8.956667;-75.835268;23001;MONTERÍA;14282;89511;8.746423;-75.876635;297
23686;SAN PELAYO;1366;4364;8.956667;-75.835268;11001;BOGOTÁ, D.C.;7290;536598;4.650528;-74.105972;177
23686;SAN PELAYO;1366;4364;8.956667;-75.835268;70001;SINCELEJO;7662;144112;9.300455;-75.395996;117
5667;SAN RAFAEL;16871;1845;6.29395;-75.02825;5001;MEDELLÍN;41118;373898;6.248941;-75.577056;9137
5667;SAN RAFAEL;16871;1845;6.29395;-75.02825;23001;MONTERÍA;14282;89511;8.746423;-75.876635;993
5667;SAN RAFAEL;16871;1845;6.29395;-75.02825;13001;CARTAGENA DE INDIAS;12945;121634;10.398816;-75.501229;988
5667;SAN RAFAEL;16871;1845;6.29395;-75.02825;5088;BELLO;7634;45571;6.333786;-75.554448;762
5667;SAN RAFAEL;16871;1845;6.29395;-75.02825;5440;MARINILLA;1946;8065;6.173548;-75.338078;655
5667;SAN RAFAEL;16871;1845;6.29395;-75.02825;5615;RIONEGRO;1529;14588;6.14622;-75.376256;478
5667;SAN RAFAEL;16871;1845;6.29395;-75.02825;5321;GUATAPÉ;1081;835;6.232337;-75.155627;410
5667;SAN RAFAEL;16871;1845;6.29395;-75.02825;5360;ITAGÜÍ;3594;16505;6.169702;-75.613401;197
5667;SAN RAFAEL;16871;1845;6.29395;-75.02825;5579;PUERTO BERRÍO;7504;3086;6.490067;-74.404636;190
5667;SAN RAFAEL;16871;1845;6.29395;-75.02825;11001;BOGOTÁ, D.C.;7290;536598;4.650528;-74.105972;188
5667;SAN RAFAEL;16871;1845;6.29395;-75.02825;5541;PEÑOL;3335;1268;6.221683;-75.212372;163
5667;SAN RAFAEL;16871;1845;6.29395;-75.02825;63001;ARMENIA;1973;24515;4.538105;-75.680004;153
5667;SAN RAFAEL;16871;1845;6.29395;-75.02825;27001;SAN FRANCISCO DE QUIBDO;19183;70189;5.692349;-76.651125;136
5667;SAN RAFAEL;16871;1845;6.29395;-75.02825;5034;ANDES;3509;2710;5.656885;-75.879251;123
5667;SAN RAFAEL;16871;1845;6.29395;-75.02825;76001;SANTIAGO DE CALI;17084;148077;3.417587;-76.522332;112
5667;SAN RAFAEL;16871;1845;6.29395;-75.02825;5585;PUERTO NARE;2158;2483;6.187705;-74.583041;106
5670;SAN ROQUE;4388;1032;6.485656;-75.019486;5001;MEDELLÍN;41118;373898;6.248941;-75.577056;1941
5670;SAN ROQUE;4388;1032;6.485656;-75.019486;5088;BELLO;7634;45571;6.333786;-75.554448;452
5670;SAN ROQUE;4388;1032;6.485656;-75.019486;5190;CISNEROS;993;1119;6.538875;-75.086239;176
19693;SAN SEBASTIÁN;3304;112;1.838679;-76.769833;19001;POPAYÁN;4522;110174;2.447699;-76.624469;2067
19693;SAN SEBASTIÁN;3304;112;1.838679;-76.769833;76001;SANTIAGO DE CALI;17084;148077;3.417587;-76.522332;283
19693;SAN SEBASTIÁN;3304;112;1.838679;-76.769833;19807;TIMBÍO;4463;4360;2.352227;-76.682831;174
19693;SAN SEBASTIÁN;3304;112;1.838679;-76.769833;41551;PITALITO;8053;29612;1.853056;-76.049263;139
47692;SAN SEBASTIÁN DE BUENAVISTA;1254;329;9.240824;-74.351396;11001;BOGOTÁ, D.C.;7290;536598;4.650528;-74.105972;159
47692;SAN SEBASTIÁN DE BUENAVISTA;1254;329;9.240824;-74.351396;20001;VALLEDUPAR;32436;83963;10.461893;-73.258517;128
47692;SAN SEBASTIÁN DE BUENAVISTA;1254;329;9.240824;-74.351396;47001;SANTA MARTA;35085;143341;11.225703;-74.188397;125
73443;SAN SEBASTIÁN DE MARIQUITA;1842;1925;5.20017;-74.889335;11001;BOGOTÁ, D.C.;7290;536598;4.650528;-74.105972;651
73443;SAN SEBASTIÁN DE MARIQUITA;1842;1925;5.20017;-74.889335;73001;IBAGUÉ;10112;75833;4.439631;-75.19635;181
5674;SAN VICENTE;5743;882;6.28154;-75.33206;5001;MEDELLÍN;41118;373898;6.248941;-75.577056;1365
5674;SAN VICENTE;5743;882;6.28154;-75.33206;5615;RIONEGRO;1529;14588;6.14622;-75.376256;947
5674;SAN VICENTE;5743;882;6.28154;-75.33206;13001;CARTAGENA DE INDIAS;12945;121634;10.398816;-75.501229;635
5674;SAN VICENTE;5743;882;6.28154;-75.33206;5440;MARINILLA;1946;8065;6.173548;-75.338078;571
5674;SAN VICENTE;5743;882;6.28154;-75.33206;5318;GUARNE;871;2757;6.277648;-75.441331;436
5674;SAN VICENTE;5743;882;6.28154;-75.33206;5079;BARBOSA;2570;3179;6.43906;-75.332388;331
5674;SAN VICENTE;5743;882;6.28154;-75.33206;5088;BELLO;7634;45571;6.333786;-75.554448;209
5674;SAN VICENTE;5743;882;6.28154;-75.33206;5541;PEÑOL;3335;1268;6.221683;-75.212372;128
5674;SAN VICENTE;5743;882;6.28154;-75.33206;11001;BOGOTÁ, D.C.;7290;536598;4.650528;-74.105972;126
5674;SAN VICENTE;5743;882;6.28154;-75.33206;5360;ITAGÜÍ;3594;16505;6.169702;-75.613401;116
68689;SAN VICENTE DE CHUCURÍ;8748;2071;6.879813;-73.410018;68001;BUCARAMANGA;5644;70103;7.115901;-73.132537;1629
68689;SAN VICENTE DE CHUCURÍ;8748;2071;6.879813;-73.410018;68081;BARRANCABERMEJA;28240;49094;7.067976;-73.846686;1397
68689;SAN VICENTE DE CHUCURÍ;8748;2071;6.879813;-73.410018;68307;GIRÓN;2012;19227;7.071761;-73.168255;1053
68689;SAN VICENTE DE CHUCURÍ;8748;2071;6.879813;-73.410018;68276;FLORIDABLANCA;871;21226;7.074187;-73.097661;639
68689;SAN VICENTE DE CHUCURÍ;8748;2071;6.879813;-73.410018;68406;LEBRIJA;4044;5446;7.113207;-73.219931;508
68689;SAN VICENTE DE CHUCURÍ;8748;2071;6.879813;-73.410018;68547;PIEDECUESTA;1103;11996;6.995475;-73.054308;341
68689;SAN VICENTE DE CHUCURÍ;8748;2071;6.879813;-73.410018;47001;SANTA MARTA;35085;143341;11.225703;-74.188397;321
68689;SAN VICENTE DE CHUCURÍ;8748;2071;6.879813;-73.410018;11001;BOGOTÁ, D.C.;7290;536598;4.650528;-74.105972;257
68689;SAN VICENTE DE CHUCURÍ;8748;2071;6.879813;-73.410018;8001;BARRANQUILLA;5939;117739;10.979459;-74.816835;231
68689;SAN VICENTE DE CHUCURÍ;8748;2071;6.879813;-73.410018;8758;SOLEDAD;2405;62128;10.90618;-74.793567;211
68689;SAN VICENTE DE CHUCURÍ;8748;2071;6.879813;-73.410018;54001;CÚCUTA;16922;91560;7.905267;-72.505591;173
68689;SAN VICENTE DE CHUCURÍ;8748;2071;6.879813;-73.410018;68615;RIONEGRO;7053;1827;7.263214;-73.149044;134
18753;SAN VICENTE DEL CAGUÁN;40436;3675;2.113418;-74.77196;41001;NEIVA;8289;61885;2.935546;-75.277946;9054
18753;SAN VICENTE DEL CAGUÁN;40436;3675;2.113418;-74.77196;18001;FLORENCIA;26683;109520;1.617334;-75.60689;7472
18753;SAN VICENTE DEL CAGUÁN;40436;3675;2.113418;-74.77196;11001;BOGOTÁ, D.C.;7290;536598;4.650528;-74.105972;6012
18753;SAN VICENTE DEL CAGUÁN;40436;3675;2.113418;-74.77196;18592;PUERTO RICO;23396;5453;1.910181;-75.157857;1469
18753;SAN VICENTE DEL CAGUÁN;40436;3675;2.113418;-74.77196;41551;PITALITO;8053;29612;1.853056;-76.049263;1088
18753;SAN VICENTE DEL CAGUÁN;40436;3675;2.113418;-74.77196;73001;IBAGUÉ;10112;75833;4.439631;-75.19635;1049
18753;SAN VICENTE DEL CAGUÁN;40436;3675;2.113418;-74.77196;41298;GARZÓN;6176;11020;2.195653;-75.626738;619
18753;SAN VICENTE DEL CAGUÁN;40436;3675;2.113418;-74.77196;41132;CAMPOALEGRE;3008;4209;2.68418;-75.326035;615
18753;SAN VICENTE DEL CAGUÁN;40436;3675;2.113418;-74.77196;50001;VILLAVICENCIO;7725;107365;4.122958;-73.626878;548
18753;SAN VICENTE DEL CAGUÁN;40436;3675;2.113418;-74.77196;76001;SANTIAGO DE CALI;17084;148077;3.417587;-76.522332;489
18753;SAN VICENTE DEL CAGUÁN;40436;3675;2.113418;-74.77196;25754;SOACHA;2702;55044;4.576529;-74.215511;437
18753;SAN VICENTE DEL CAGUÁN;40436;3675;2.113418;-74.77196;18247;EL DONCELLO;10990;4318;1.679064;-75.282837;427
18753;SAN VICENTE DEL CAGUÁN;40436;3675;2.113418;-74.77196;18256;EL PAUJÍL;7774;5831;1.570491;-75.326746;397
18753;SAN VICENTE DEL CAGUÁN;40436;3675;2.113418;-74.77196;66001;PEREIRA;3693;54482;4.807002;-75.718267;342
18753;SAN VICENTE DEL CAGUÁN;40436;3675;2.113418;-74.77196;19001;POPAYÁN;4522;110174;2.447699;-76.624469;330
18753;SAN VICENTE DEL CAGUÁN;40436;3675;2.113418;-74.77196;41615;RIVERA;1412;2191;2.777897;-75.254859;312
18753;SAN VICENTE DEL CAGUÁN;40436;3675;2.113418;-74.77196;86573;PUERTO LEGUÍZAMO;12076;4056;-0.184973;-74.78367;309
18753;SAN VICENTE DEL CAGUÁN;40436;3675;2.113418;-74.77196;63001;ARMENIA;1973;24515;4.538105;-75.680004;302
18753;SAN VICENTE DEL CAGUÁN;40436;3675;2.113418;-74.77196;5001;MEDELLÍN;41118;373898;6.248941;-75.577056;292
18753;SAN VICENTE DEL CAGUÁN;40436;3675;2.113418;-74.77196;41306;GIGANTE;5021;2972;2.387831;-75.545729;291
18753;SAN VICENTE DEL CAGUÁN;40436;3675;2.113418;-74.77196;18150;CARTAGENA DEL CHAIRÁ;30808;1804;1.334347;-74.84462;262
18753;SAN VICENTE DEL CAGUÁN;40436;3675;2.113418;-74.77196;41396;LA PLATA;5471;4500;2.389328;-75.891112;247
18753;SAN VICENTE DEL CAGUÁN;40436;3675;2.113418;-74.77196;86568;PUERTO ASÍS;28980;15777;0.504219;-76.497837;197
18753;SAN VICENTE DEL CAGUÁN;40436;3675;2.113418;-74.77196;41770;SUAZA;2038;3742;1.976934;-75.794657;189
18753;SAN VICENTE DEL CAGUÁN;40436;3675;2.113418;-74.77196;41524;PALERMO;1615;2355;2.887341;-75.434033;188
18753;SAN VICENTE DEL CAGUÁN;40436;3675;2.113418;-74.77196;76364;JAMUNDÍ;5848;9002;3.262997;-76.540231;174
18753;SAN VICENTE DEL CAGUÁN;40436;3675;2.113418;-74.77196;25290;FUSAGASUGÁ;1773;10270;4.337748;-74.366368;169
18753;SAN VICENTE DEL CAGUÁN;40436;3675;2.113418;-74.77196;41006;ACEVEDO;6607;3677;1.80553;-75.888435;152
18753;SAN VICENTE DEL CAGUÁN;40436;3675;2.113418;-74.77196;18410;LA MONTAÑITA;19482;1664;1.48833;-75.436147;152
18753;SAN VICENTE DEL CAGUÁN;40436;3675;2.113418;-74.77196;76834;TULUÁ;10449;15352;4.085358;-76.197176;134
18753;SAN VICENTE DEL CAGUÁN;40436;3675;2.113418;-74.77196;41020;ALGECIRAS;14786;956;2.522556;-75.315695;129
18753;SAN VICENTE DEL CAGUÁN;40436;3675;2.113418;-74.77196;86001;MOCOA;7910;34280;1.151519;-76.650874;128
18753;SAN VICENTE DEL CAGUÁN;40436;3675;2.113418;-74.77196;19698;SANTANDER DE QUILICHAO;5681;17132;3.011288;-76.485346;108
18753;SAN VICENTE DEL CAGUÁN;40436;3675;2.113418;-74.77196;18094;BELÉN DE LOS ANDAQUÍES;7204;3231;1.420263;-75.871503;108
18753;SAN VICENTE DEL CAGUÁN;40436;3675;2.113418;-74.77196;41797;TESALIA;762;1110;2.485911;-75.727443;106
18753;SAN VICENTE DEL CAGUÁN;40436;3675;2.113418;-74.77196;85001;YOPAL;4917;19675;5.332228;-72.393994;105
52683;SANDONÁ;968;2585;1.285592;-77.470267;52001;SAN JUAN DE PASTO;5147;65728;1.212839;-77.278125;234
47707;SANTA ANA;1766;809;9.322469;-74.567781;47001;SANTA MARTA;35085;143341;11.225703;-74.188397;255
47707;SANTA ANA;1766;809;9.322469;-74.567781;20001;VALLEDUPAR;32436;83963;10.461893;-73.258517;134
47707;SANTA ANA;1766;809;9.322469;-74.567781;8001;BARRANQUILLA;5939;117739;10.979459;-74.816835;123
47707;SANTA ANA;1766;809;9.322469;-74.567781;13001;CARTAGENA DE INDIAS;12945;121634;10.398816;-75.501229;118
5679;SANTA BÁRBARA;2044;1605;5.874489;-75.567507;5001;MEDELLÍN;41118;373898;6.248941;-75.577056;1012
68705;SANTA BÁRBARA;262;17;6.990541;-72.906683;68547;PIEDECUESTA;1103;11996;6.995475;-73.054308;147
5679;SANTA BÁRBARA;2044;1605;5.874489;-75.567507;5360;ITAGÜÍ;3594;16505;6.169702;-75.613401;130
47720;SANTA BÁRBARA DE PINTO;519;683;9.433647;-74.703626;47555;PLATO;15644;10394;9.793403;-74.783645;107
13673;SANTA CATALINA;789;324;10.604855;-75.287399;13001;CARTAGENA DE INDIAS;12945;121634;10.398816;-75.501229;193
23417;SANTA CRUZ DE LORICA;4073;4022;9.240368;-75.81689;13001;CARTAGENA DE INDIAS;12945;121634;10.398816;-75.501229;883
23417;SANTA CRUZ DE LORICA;4073;4022;9.240368;-75.81689;11001;BOGOTÁ, D.C.;7290;536598;4.650528;-74.105972;583
23417;SANTA CRUZ DE LORICA;4073;4022;9.240368;-75.81689;8001;BARRANQUILLA;5939;117739;10.979459;-74.816835;340
23417;SANTA CRUZ DE LORICA;4073;4022;9.240368;-75.81689;5001;MEDELLÍN;41118;373898;6.248941;-75.577056;225
23417;SANTA CRUZ DE LORICA;4073;4022;9.240368;-75.81689;70001;SINCELEJO;7662;144112;9.300455;-75.395996;221
23417;SANTA CRUZ DE LORICA;4073;4022;9.240368;-75.81689;8758;SOLEDAD;2405;62128;10.90618;-74.793567;122
23417;SANTA CRUZ DE LORICA;4073;4022;9.240368;-75.81689;23001;MONTERÍA;14282;89511;8.746423;-75.876635;110
23417;SANTA CRUZ DE LORICA;4073;4022;9.240368;-75.81689;44001;RIOHACHA;12215;39130;11.529125;-72.912271;106
5042;SANTA FÉ DE ANTIOQUIA;2645;1401;6.558644;-75.827254;5001;MEDELLÍN;41118;373898;6.248941;-75.577056;1415
5042;SANTA FÉ DE ANTIOQUIA;2645;1401;6.558644;-75.827254;5088;BELLO;7634;45571;6.333786;-75.554448;207
27250;SANTA GENOVEVA DE DOCORDÓ;8276;92;4.255196;-77.363855;76109;BUENAVENTURA;95509;34393;3.875474;-77.011536;4375
27250;SANTA GENOVEVA DE DOCORDÓ;8276;92;4.255196;-77.363855;11001;BOGOTÁ, D.C.;7290;536598;4.650528;-74.105972;1473
27250;SANTA GENOVEVA DE DOCORDÓ;8276;92;4.255196;-77.363855;76001;SANTIAGO DE CALI;17084;148077;3.417587;-76.522332;1324
27250;SANTA GENOVEVA DE DOCORDÓ;8276;92;4.255196;-77.363855;25754;SOACHA;2702;55044;4.576529;-74.215511;127
27250;SANTA GENOVEVA DE DOCORDÓ;8276;92;4.255196;-77.363855;25386;LA MESA;785;1280;4.631285;-74.46126;122
68720;SANTA HELENA DEL OPÓN;1715;165;6.338698;-73.616279;68081;BARRANCABERMEJA;28240;49094;7.067976;-73.846686;387
68720;SANTA HELENA DEL OPÓN;1715;165;6.338698;-73.616279;11001;BOGOTÁ, D.C.;7290;536598;4.650528;-74.105972;261
68720;SANTA HELENA DEL OPÓN;1715;165;6.338698;-73.616279;68001;BUCARAMANGA;5644;70103;7.115901;-73.132537;243
68720;SANTA HELENA DEL OPÓN;1715;165;6.338698;-73.616279;68211;CONTRATACIÓN;384;215;6.290461;-73.47439;101
73686;SANTA ISABEL;3251;264;4.714068;-75.097511;73001;IBAGUÉ;10112;75833;4.439631;-75.19635;1196
73686;SANTA ISABEL;3251;264;4.714068;-75.097511;11001;BOGOTÁ, D.C.;7290;536598;4.650528;-74.105972;1116
73686;SANTA ISABEL;3251;264;4.714068;-75.097511;73411;LÍBANO;9439;6149;4.92332;-75.06299;134
41676;SANTA MARÍA;2337;958;2.939026;-75.586687;41001;NEIVA;8289;61885;2.935546;-75.277946;695
41676;SANTA MARÍA;2337;958;2.939026;-75.586687;11001;BOGOTÁ, D.C.;7290;536598;4.650528;-74.105972;532
15690;SANTA MARÍA;218;176;4.857601;-73.263259;11001;BOGOTÁ, D.C.;7290;536598;4.650528;-74.105972;111
41676;SANTA MARÍA;2337;958;2.939026;-75.586687;25754;SOACHA;2702;55044;4.576529;-74.215511;107
47001;SANTA MARTA;35085;143341;11.225703;-74.188397;11001;BOGOTÁ, D.C.;7290;536598;4.650528;-74.105972;8990
47001;SANTA MARTA;35085;143341;11.225703;-74.188397;8001;BARRANQUILLA;5939;117739;10.979459;-74.816835;4796
47001;SANTA MARTA;35085;143341;11.225703;-74.188397;8758;SOLEDAD;2405;62128;10.90618;-74.793567;2418
47001;SANTA MARTA;35085;143341;11.225703;-74.188397;44001;RIOHACHA;12215;39130;11.529125;-72.912271;2012
47001;SANTA MARTA;35085;143341;11.225703;-74.188397;20001;VALLEDUPAR;32436;83963;10.461893;-73.258517;1768
47001;SANTA MARTA;35085;143341;11.225703;-74.188397;44090;DIBULLA;20256;7262;11.271254;-73.307237;1063
47001;SANTA MARTA;35085;143341;11.225703;-74.188397;13001;CARTAGENA DE INDIAS;12945;121634;10.398816;-75.501229;773
47001;SANTA MARTA;35085;143341;11.225703;-74.188397;47189;CIÉNAGA;36689;10049;11.007433;-74.241368;613
47001;SANTA MARTA;35085;143341;11.225703;-74.188397;8433;MALAMBO;975;13682;10.857597;-74.775158;601
47001;SANTA MARTA;35085;143341;11.225703;-74.188397;68001;BUCARAMANGA;5644;70103;7.115901;-73.132537;558
47001;SANTA MARTA;35085;143341;11.225703;-74.188397;70001;SINCELEJO;7662;144112;9.300455;-75.395996;533
47001;SANTA MARTA;35085;143341;11.225703;-74.188397;5001;MEDELLÍN;41118;373898;6.248941;-75.577056;532
47001;SANTA MARTA;35085;143341;11.225703;-74.188397;47288;FUNDACIÓN;32028;22406;10.514851;-74.191555;462
47001;SANTA MARTA;35085;143341;11.225703;-74.188397;54001;CÚCUTA;16922;91560;7.905267;-72.505591;429
47001;SANTA MARTA;35085;143341;11.225703;-74.188397;20060;BOSCONIA;7381;11271;9.974372;-73.888042;299
47001;SANTA MARTA;35085;143341;11.225703;-74.188397;54344;HACARÍ;6076;1548;8.321629;-73.145908;298
47001;SANTA MARTA;35085;143341;11.225703;-74.188397;47980;PRADO - SEVILLA;33390;6680;10.763895;-74.139233;290
47001;SANTA MARTA;35085;143341;11.225703;-74.188397;8296;GALAPA;530;3843;10.905139;-74.88385;283
47001;SANTA MARTA;35085;143341;11.225703;-74.188397;47053;ARACATACA;17971;5519;10.590848;-74.186293;232
47001;SANTA MARTA;35085;143341;11.225703;-74.188397;44430;MAICAO;9495;11363;11.378362;-72.241551;217
47001;SANTA MARTA;35085;143341;11.225703;-74.188397;68081;BARRANCABERMEJA;28240;49094;7.067976;-73.846686;215
47001;SANTA MARTA;35085;143341;11.225703;-74.188397;54498;OCAÑA;7697;25596;8.246666;-73.355196;201
47001;SANTA MARTA;35085;143341;11.225703;-74.188397;44279;FONSECA;3041;3983;10.886644;-72.850471;195
47001;SANTA MARTA;35085;143341;11.225703;-74.188397;8685;SANTO TOMÁS;180;3090;10.759041;-74.755368;191
